Measure,Medium,Value,Unit,Economy,Sheet,Transport Type,Vehicle Type,Fuel_Type,Source,Comments,Scope,Frequency,Date,Dataset,Drive
COVID Google Mobility Data - Parks,road,0.049,%,08_JPN,MIS-COV-003,passenger,all,,Google,,National,Monthly,2021-04-30,ATO,all
COVID Google Mobility Data - Parks,road,0.06129032258064516,%,08_JPN,MIS-COV-003,passenger,all,,Google,,National,Monthly,2021-05-31,ATO,all
COVID Google Mobility Data - Parks,road,0.08433333333333333,%,08_JPN,MIS-COV-003,passenger,all,,Google,,National,Monthly,2021-06-30,ATO,all
COVID Google Mobility Data - Parks,road,0.1025806451612903,%,08_JPN,MIS-COV-003,passenger,all,,Google,,National,Monthly,2021-07-31,ATO,all
COVID Google Mobility Data - Parks,road,0.1519354838709678,%,08_JPN,MIS-COV-003,passenger,all,,Google,,National,Monthly,2021-08-31,ATO,all
COVID Google Mobility Data - Parks,road,0.09366666666666668,%,08_JPN,MIS-COV-003,passenger,all,,Google,,National,Monthly,2021-09-30,ATO,all
COVID Google Mobility Data - Parks,road,0.01548387096774194,%,08_JPN,MIS-COV-003,passenger,all,,Google,,National,Monthly,2021-10-31,ATO,all
COVID Google Mobility Data - Parks,road,0.036,%,08_JPN,MIS-COV-003,passenger,all,,Google,,National,Monthly,2021-11-30,ATO,all
COVID Google Mobility Data - Parks,road,0.1261290322580645,%,08_JPN,MIS-COV-003,passenger,all,,Google,,National,Monthly,2021-12-31,ATO,all
COVID Google Mobility Data - Parks,road,0.1764516129032258,%,08_JPN,MIS-COV-003,passenger,all,,Google,,National,Monthly,2022-01-31,ATO,all
COVID Google Mobility Data - Parks,road,0.1857142857142857,%,08_JPN,MIS-COV-003,passenger,all,,Google,,National,Monthly,2022-02-28,ATO,all
COVID Google Mobility Data - Parks,road,0.1267741935483871,%,08_JPN,MIS-COV-003,passenger,all,,Google,,National,Monthly,2022-03-31,ATO,all
COVID Google Mobility Data - Public transport stations,road,0.062,%,08_JPN,MIS-COV-004,passenger,all,,Google,,National,Monthly,2020-02-29,ATO,all
COVID Google Mobility Data - Public transport stations,road,0.192258064516129,%,08_JPN,MIS-COV-004,passenger,all,,Google,,National,Monthly,2020-03-31,ATO,all
COVID Google Mobility Data - Public transport stations,road,0.4323333333333333,%,08_JPN,MIS-COV-004,passenger,all,,Google,,National,Monthly,2020-04-30,ATO,all
COVID Google Mobility Data - Public transport stations,road,0.4580645161290323,%,08_JPN,MIS-COV-004,passenger,all,,Google,,National,Monthly,2020-05-31,ATO,all
COVID Google Mobility Data - Public transport stations,road,0.254,%,08_JPN,MIS-COV-004,passenger,all,,Google,,National,Monthly,2020-06-30,ATO,all
COVID Google Mobility Data - Public transport stations,road,0.2380645161290323,%,08_JPN,MIS-COV-004,passenger,all,,Google,,National,Monthly,2020-07-31,ATO,all
COVID Google Mobility Data - Public transport stations,road,0.2661290322580645,%,08_JPN,MIS-COV-004,passenger,all,,Google,,National,Monthly,2020-08-31,ATO,all
COVID Google Mobility Data - Public transport stations,road,0.212,%,08_JPN,MIS-COV-004,passenger,all,,Google,,National,Monthly,2020-09-30,ATO,all
COVID Google Mobility Data - Public transport stations,road,0.1654838709677419,%,08_JPN,MIS-COV-004,passenger,all,,Google,,National,Monthly,2020-10-31,ATO,all
COVID Google Mobility Data - Public transport stations,road,0.184,%,08_JPN,MIS-COV-004,passenger,all,,Google,,National,Monthly,2020-11-30,ATO,all
COVID Google Mobility Data - Public transport stations,road,0.2412903225806452,%,08_JPN,MIS-COV-004,passenger,all,,Google,,National,Monthly,2020-12-31,ATO,all
COVID Google Mobility Data - Public transport stations,road,0.3635483870967742,%,08_JPN,MIS-COV-004,passenger,all,,Google,,National,Monthly,2021-01-31,ATO,all
COVID Google Mobility Data - Public transport stations,road,0.3114285714285714,%,08_JPN,MIS-COV-004,passenger,all,,Google,,National,Monthly,2021-02-28,ATO,all
COVID Google Mobility Data - Public transport stations,road,0.2341935483870968,%,08_JPN,MIS-COV-004,passenger,all,,Google,,National,Monthly,2021-03-31,ATO,all
COVID Google Mobility Data - Public transport stations,road,0.2286666666666667,%,08_JPN,MIS-COV-004,passenger,all,,Google,,National,Monthly,2021-04-30,ATO,all
COVID Google Mobility Data - Public transport stations,road,0.2954838709677419,%,08_JPN,MIS-COV-004,passenger,all,,Google,,National,Monthly,2021-05-31,ATO,all
COVID Google Mobility Data - Public transport stations,road,0.2483333333333333,%,08_JPN,MIS-COV-004,passenger,all,,Google,,National,Monthly,2021-06-30,ATO,all
COVID Google Mobility Data - Public transport stations,road,0.235483870967742,%,08_JPN,MIS-COV-004,passenger,all,,Google,,National,Monthly,2021-07-31,ATO,all
COVID Google Mobility Data - Public transport stations,road,0.307741935483871,%,08_JPN,MIS-COV-004,passenger,all,,Google,,National,Monthly,2021-08-31,ATO,all
COVID Google Mobility Data - Public transport stations,road,0.2776666666666667,%,08_JPN,MIS-COV-004,passenger,all,,Google,,National,Monthly,2021-09-30,ATO,all
COVID Google Mobility Data - Public transport stations,road,0.1819354838709678,%,08_JPN,MIS-COV-004,passenger,all,,Google,,National,Monthly,2021-10-31,ATO,all
COVID Google Mobility Data - Public transport stations,road,0.1486666666666667,%,08_JPN,MIS-COV-004,passenger,all,,Google,,National,Monthly,2021-11-30,ATO,all
COVID Google Mobility Data - Public transport stations,road,0.1661290322580645,%,08_JPN,MIS-COV-004,passenger,all,,Google,,National,Monthly,2021-12-31,ATO,all
COVID Google Mobility Data - Public transport stations,road,0.2619354838709678,%,08_JPN,MIS-COV-004,passenger,all,,Google,,National,Monthly,2022-01-31,ATO,all
COVID Google Mobility Data - Public transport stations,road,0.295,%,08_JPN,MIS-COV-004,passenger,all,,Google,,National,Monthly,2022-02-28,ATO,all
COVID Google Mobility Data - Public transport stations,road,0.2219354838709678,%,08_JPN,MIS-COV-004,passenger,all,,Google,,National,Monthly,2022-03-31,ATO,all
COVID Google Mobility Data - Workplaces,road,0.032,%,08_JPN,MIS-COV-005,passenger,all,,Google,,National,Monthly,2020-02-29,ATO,all
COVID Google Mobility Data - Workplaces,road,0.06064516129032259,%,08_JPN,MIS-COV-005,passenger,all,,Google,,National,Monthly,2020-03-31,ATO,all
COVID Google Mobility Data - Workplaces,road,0.2193333333333333,%,08_JPN,MIS-COV-005,passenger,all,,Google,,National,Monthly,2020-04-30,ATO,all
COVID Google Mobility Data - Workplaces,road,0.2664516129032258,%,08_JPN,MIS-COV-005,passenger,all,,Google,,National,Monthly,2020-05-31,ATO,all
COVID Google Mobility Data - Workplaces,road,0.126,%,08_JPN,MIS-COV-005,passenger,all,,Google,,National,Monthly,2020-06-30,ATO,all
COVID Google Mobility Data - Workplaces,road,0.1458064516129032,%,08_JPN,MIS-COV-005,passenger,all,,Google,,National,Monthly,2020-07-31,ATO,all
COVID Google Mobility Data - Workplaces,road,0.1951612903225806,%,08_JPN,MIS-COV-005,passenger,all,,Google,,National,Monthly,2020-08-31,ATO,all
COVID Google Mobility Data - Workplaces,road,0.1393333333333333,%,08_JPN,MIS-COV-005,passenger,all,,Google,,National,Monthly,2020-09-30,ATO,all
COVID Google Mobility Data - Workplaces,road,0.0896774193548387,%,08_JPN,MIS-COV-005,passenger,all,,Google,,National,Monthly,2020-10-31,ATO,all
COVID Google Mobility Data - Workplaces,road,0.1093333333333333,%,08_JPN,MIS-COV-005,passenger,all,,Google,,National,Monthly,2020-11-30,ATO,all
COVID Google Mobility Data - Workplaces,road,0.1338709677419355,%,08_JPN,MIS-COV-005,passenger,all,,Google,,National,Monthly,2020-12-31,ATO,all
COVID Google Mobility Data - Workplaces,road,0.2009677419354839,%,08_JPN,MIS-COV-005,passenger,all,,Google,,National,Monthly,2021-01-31,ATO,all
COVID Google Mobility Data - Workplaces,road,0.1510714285714286,%,08_JPN,MIS-COV-005,passenger,all,,Google,,National,Monthly,2021-02-28,ATO,all
COVID Google Mobility Data - Workplaces,road,0.1248387096774194,%,08_JPN,MIS-COV-005,passenger,all,,Google,,National,Monthly,2021-03-31,ATO,all
COVID Google Mobility Data - Workplaces,road,0.147,%,08_JPN,MIS-COV-005,passenger,all,,Google,,National,Monthly,2021-04-30,ATO,all
COVID Google Mobility Data - Workplaces,road,0.1787096774193548,%,08_JPN,MIS-COV-005,passenger,all,,Google,,National,Monthly,2021-05-31,ATO,all
COVID Google Mobility Data - Workplaces,road,0.096,%,08_JPN,MIS-COV-005,passenger,all,,Google,,National,Monthly,2021-06-30,ATO,all
COVID Google Mobility Data - Workplaces,road,0.1351612903225806,%,08_JPN,MIS-COV-005,passenger,all,,Google,,National,Monthly,2021-07-31,ATO,all
COVID Google Mobility Data - Workplaces,road,0.2003225806451613,%,08_JPN,MIS-COV-005,passenger,all,,Google,,National,Monthly,2021-08-31,ATO,all
COVID Google Mobility Data - Workplaces,road,0.151,%,08_JPN,MIS-COV-005,passenger,all,,Google,,National,Monthly,2021-09-30,ATO,all
COVID Google Mobility Data - Workplaces,road,0.09516129032258064,%,08_JPN,MIS-COV-005,passenger,all,,Google,,National,Monthly,2021-10-31,ATO,all
COVID Google Mobility Data - Workplaces,road,0.1093333333333333,%,08_JPN,MIS-COV-005,passenger,all,,Google,,National,Monthly,2021-11-30,ATO,all
COVID Google Mobility Data - Workplaces,road,0.1141935483870968,%,08_JPN,MIS-COV-005,passenger,all,,Google,,National,Monthly,2021-12-31,ATO,all
COVID Google Mobility Data - Workplaces,road,0.1583870967741935,%,08_JPN,MIS-COV-005,passenger,all,,Google,,National,Monthly,2022-01-31,ATO,all
COVID Google Mobility Data - Workplaces,road,0.13,%,08_JPN,MIS-COV-005,passenger,all,,Google,,National,Monthly,2022-02-28,ATO,all
COVID Google Mobility Data - Workplaces,road,0.1032258064516129,%,08_JPN,MIS-COV-005,passenger,all,,Google,,National,Monthly,2022-03-31,ATO,all
COVID Google Mobility Data - Residential,road,0.02,%,08_JPN,MIS-COV-006,passenger,all,,Google,,National,Monthly,2020-02-29,ATO,all
COVID Google Mobility Data - Residential,road,0.04709677419354839,%,08_JPN,MIS-COV-006,passenger,all,,Google,,National,Monthly,2020-03-31,ATO,all
COVID Google Mobility Data - Residential,road,0.1203333333333333,%,08_JPN,MIS-COV-006,passenger,all,,Google,,National,Monthly,2020-04-30,ATO,all
COVID Google Mobility Data - Residential,road,0.137741935483871,%,08_JPN,MIS-COV-006,passenger,all,,Google,,National,Monthly,2020-05-31,ATO,all
COVID Google Mobility Data - Residential,road,0.06866666666666665,%,08_JPN,MIS-COV-006,passenger,all,,Google,,National,Monthly,2020-06-30,ATO,all
COVID Google Mobility Data - Residential,road,0.07064516129032258,%,08_JPN,MIS-COV-006,passenger,all,,Google,,National,Monthly,2020-07-31,ATO,all
COVID Google Mobility Data - Residential,road,0.07483870967741935,%,08_JPN,MIS-COV-006,passenger,all,,Google,,National,Monthly,2020-08-31,ATO,all
COVID Google Mobility Data - Residential,road,0.055,%,08_JPN,MIS-COV-006,passenger,all,,Google,,National,Monthly,2020-09-30,ATO,all
COVID Google Mobility Data - Residential,road,0.04096774193548387,%,08_JPN,MIS-COV-006,passenger,all,,Google,,National,Monthly,2020-10-31,ATO,all
COVID Google Mobility Data - Residential,road,0.048,%,08_JPN,MIS-COV-006,passenger,all,,Google,,National,Monthly,2020-11-30,ATO,all
COVID Google Mobility Data - Residential,road,0.06709677419354838,%,08_JPN,MIS-COV-006,passenger,all,,Google,,National,Monthly,2020-12-31,ATO,all
COVID Google Mobility Data - Residential,road,0.09774193548387096,%,08_JPN,MIS-COV-006,passenger,all,,Google,,National,Monthly,2021-01-31,ATO,all
COVID Google Mobility Data - Residential,road,0.0725,%,08_JPN,MIS-COV-006,passenger,all,,Google,,National,Monthly,2021-02-28,ATO,all
COVID Google Mobility Data - Residential,road,0.05225806451612903,%,08_JPN,MIS-COV-006,passenger,all,,Google,,National,Monthly,2021-03-31,ATO,all
COVID Google Mobility Data - Residential,road,0.057,%,08_JPN,MIS-COV-006,passenger,all,,Google,,National,Monthly,2021-04-30,ATO,all
COVID Google Mobility Data - Residential,road,0.08161290322580646,%,08_JPN,MIS-COV-006,passenger,all,,Google,,National,Monthly,2021-05-31,ATO,all
COVID Google Mobility Data - Residential,road,0.05833333333333333,%,08_JPN,MIS-COV-006,passenger,all,,Google,,National,Monthly,2021-06-30,ATO,all
COVID Google Mobility Data - Residential,road,0.06387096774193549,%,08_JPN,MIS-COV-006,passenger,all,,Google,,National,Monthly,2021-07-31,ATO,all
COVID Google Mobility Data - Residential,road,0.09129032258064516,%,08_JPN,MIS-COV-006,passenger,all,,Google,,National,Monthly,2021-08-31,ATO,all
COVID Google Mobility Data - Residential,road,0.07966666666666666,%,08_JPN,MIS-COV-006,passenger,all,,Google,,National,Monthly,2021-09-30,ATO,all
COVID Google Mobility Data - Residential,road,0.04838709677419355,%,08_JPN,MIS-COV-006,passenger,all,,Google,,National,Monthly,2021-10-31,ATO,all
COVID Google Mobility Data - Residential,road,0.04666666666666667,%,08_JPN,MIS-COV-006,passenger,all,,Google,,National,Monthly,2021-11-30,ATO,all
COVID Google Mobility Data - Residential,road,0.05580645161290323,%,08_JPN,MIS-COV-006,passenger,all,,Google,,National,Monthly,2021-12-31,ATO,all
COVID Google Mobility Data - Residential,road,0.08161290322580646,%,08_JPN,MIS-COV-006,passenger,all,,Google,,National,Monthly,2022-01-31,ATO,all
COVID Google Mobility Data - Residential,road,0.08571428571428572,%,08_JPN,MIS-COV-006,passenger,all,,Google,,National,Monthly,2022-02-28,ATO,all
COVID Google Mobility Data - Residential,road,0.05967741935483871,%,08_JPN,MIS-COV-006,passenger,all,,Google,,National,Monthly,2022-03-31,ATO,all
COVID Apple Mobility Data - Driving,road,0.07758947368421046,%,08_JPN,MIS-COV-007,passenger,all,,Apple,,National,Monthly,2020-01-31,ATO,all
COVID Apple Mobility Data - Driving,road,0.1915241379310341,%,08_JPN,MIS-COV-007,passenger,all,,Apple,,National,Monthly,2020-02-29,ATO,all
COVID Apple Mobility Data - Driving,road,0.2032967741935481,%,08_JPN,MIS-COV-007,passenger,all,,Apple,,National,Monthly,2020-03-31,ATO,all
COVID Apple Mobility Data - Driving,road,0.2195299999999998,%,08_JPN,MIS-COV-007,passenger,all,,Apple,,National,Monthly,2020-04-30,ATO,all
COVID Apple Mobility Data - Driving,road,0.2115724137931032,%,08_JPN,MIS-COV-007,passenger,all,,Apple,,National,Monthly,2020-05-31,ATO,all
COVID Apple Mobility Data - Driving,road,0.01412333333333331,%,08_JPN,MIS-COV-007,passenger,all,,Apple,,National,Monthly,2020-06-30,ATO,all
COVID Apple Mobility Data - Driving,road,0.1542032258064514,%,08_JPN,MIS-COV-007,passenger,all,,Apple,,National,Monthly,2020-07-31,ATO,all
COVID Apple Mobility Data - Driving,road,0.3630903225806449,%,08_JPN,MIS-COV-007,passenger,all,,Apple,,National,Monthly,2020-08-31,ATO,all
COVID Apple Mobility Data - Driving,road,0.3605766666666661,%,08_JPN,MIS-COV-007,passenger,all,,Apple,,National,Monthly,2020-09-30,ATO,all
COVID Apple Mobility Data - Driving,road,0.3412258064516125,%,08_JPN,MIS-COV-007,passenger,all,,Apple,,National,Monthly,2020-10-31,ATO,all
COVID Apple Mobility Data - Driving,road,0.3549899999999996,%,08_JPN,MIS-COV-007,passenger,all,,Apple,,National,Monthly,2020-11-30,ATO,all
COVID Apple Mobility Data - Driving,road,0.1647451612903223,%,08_JPN,MIS-COV-007,passenger,all,,Apple,,National,Monthly,2020-12-31,ATO,all
COVID Apple Mobility Data - Driving,road,0.02485806451612903,%,08_JPN,MIS-COV-007,passenger,all,,Apple,,National,Monthly,2021-01-31,ATO,all
COVID Apple Mobility Data - Driving,road,0.1608464285714283,%,08_JPN,MIS-COV-007,passenger,all,,Apple,,National,Monthly,2021-02-28,ATO,all
COVID Apple Mobility Data - Driving,road,0.4067899999999996,%,08_JPN,MIS-COV-007,passenger,all,,Apple,,National,Monthly,2021-03-31,ATO,all
COVID Apple Mobility Data - Driving,road,0.3317999999999997,%,08_JPN,MIS-COV-007,passenger,all,,Apple,,National,Monthly,2021-04-30,ATO,all
COVID Apple Mobility Data - Driving,road,0.2895322580645159,%,08_JPN,MIS-COV-007,passenger,all,,Apple,,National,Monthly,2021-05-31,ATO,all
COVID Apple Mobility Data - Driving,road,0.2972966666666664,%,08_JPN,MIS-COV-007,passenger,all,,Apple,,National,Monthly,2021-06-30,ATO,all
COVID Apple Mobility Data - Driving,road,0.5196483870967734,%,08_JPN,MIS-COV-007,passenger,all,,Apple,,National,Monthly,2021-07-31,ATO,all
COVID Apple Mobility Data - Driving,road,0.4689290322580641,%,08_JPN,MIS-COV-007,passenger,all,,Apple,,National,Monthly,2021-08-31,ATO,all
COVID Apple Mobility Data - Driving,road,0.4157499999999997,%,08_JPN,MIS-COV-007,passenger,all,,Apple,,National,Monthly,2021-09-30,ATO,all
COVID Apple Mobility Data - Driving,road,0.5706129032258059,%,08_JPN,MIS-COV-007,passenger,all,,Apple,,National,Monthly,2021-10-31,ATO,all
COVID Apple Mobility Data - Driving,road,0.6833766666666663,%,08_JPN,MIS-COV-007,passenger,all,,Apple,,National,Monthly,2021-11-30,ATO,all
COVID Apple Mobility Data - Driving,road,0.6870774193548381,%,08_JPN,MIS-COV-007,passenger,all,,Apple,,National,Monthly,2021-12-31,ATO,all
COVID Apple Mobility Data - Driving,road,0.4953645161290319,%,08_JPN,MIS-COV-007,passenger,all,,Apple,,National,Monthly,2022-01-31,ATO,all
COVID Apple Mobility Data - Driving,road,0.5345214285714281,%,08_JPN,MIS-COV-007,passenger,all,,Apple,,National,Monthly,2022-02-28,ATO,all
COVID Apple Mobility Data - Driving,road,1.006763333333331,%,08_JPN,MIS-COV-007,passenger,all,,Apple,,National,Monthly,2022-03-31,ATO,all
COVID Apple Mobility Data - Walking,road,0.1400263157894737,%,08_JPN,MIS-COV-008,passenger,all,,Apple,,National,Monthly,2020-01-31,ATO,all
COVID Apple Mobility Data - Walking,road,0.2685793103448271,%,08_JPN,MIS-COV-008,passenger,all,,Apple,,National,Monthly,2020-02-29,ATO,all
COVID Apple Mobility Data - Walking,road,0.2107870967741933,%,08_JPN,MIS-COV-008,passenger,all,,Apple,,National,Monthly,2020-03-31,ATO,all
COVID Apple Mobility Data - Walking,road,0.2967766666666664,%,08_JPN,MIS-COV-008,passenger,all,,Apple,,National,Monthly,2020-04-30,ATO,all
COVID Apple Mobility Data - Walking,road,0.3230482758620687,%,08_JPN,MIS-COV-008,passenger,all,,Apple,,National,Monthly,2020-05-31,ATO,all
COVID Apple Mobility Data - Walking,road,0.1714499999999999,%,08_JPN,MIS-COV-008,passenger,all,,Apple,,National,Monthly,2020-06-30,ATO,all
COVID Apple Mobility Data - Walking,road,0.1147709677419353,%,08_JPN,MIS-COV-008,passenger,all,,Apple,,National,Monthly,2020-07-31,ATO,all
COVID Apple Mobility Data - Walking,road,0.03059032258064509,%,08_JPN,MIS-COV-008,passenger,all,,Apple,,National,Monthly,2020-08-31,ATO,all
COVID Apple Mobility Data - Walking,road,0.08136333333333332,%,08_JPN,MIS-COV-008,passenger,all,,Apple,,National,Monthly,2020-09-30,ATO,all
COVID Apple Mobility Data - Walking,road,0.170290322580645,%,08_JPN,MIS-COV-008,passenger,all,,Apple,,National,Monthly,2020-10-31,ATO,all
COVID Apple Mobility Data - Walking,road,0.2277699999999997,%,08_JPN,MIS-COV-008,passenger,all,,Apple,,National,Monthly,2020-11-30,ATO,all
COVID Apple Mobility Data - Walking,road,0.04595806451612893,%,08_JPN,MIS-COV-008,passenger,all,,Apple,,National,Monthly,2020-12-31,ATO,all
COVID Apple Mobility Data - Walking,road,0.1870903225806448,%,08_JPN,MIS-COV-008,passenger,all,,Apple,,National,Monthly,2021-01-31,ATO,all
COVID Apple Mobility Data - Walking,road,0.01916785714285695,%,08_JPN,MIS-COV-008,passenger,all,,Apple,,National,Monthly,2021-02-28,ATO,all
COVID Apple Mobility Data - Walking,road,0.3344366666666664,%,08_JPN,MIS-COV-008,passenger,all,,Apple,,National,Monthly,2021-03-31,ATO,all
COVID Apple Mobility Data - Walking,road,0.2523399999999996,%,08_JPN,MIS-COV-008,passenger,all,,Apple,,National,Monthly,2021-04-30,ATO,all
COVID Apple Mobility Data - Walking,road,0.0631806451612903,%,08_JPN,MIS-COV-008,passenger,all,,Apple,,National,Monthly,2021-05-31,ATO,all
COVID Apple Mobility Data - Walking,road,0.07677999999999988,%,08_JPN,MIS-COV-008,passenger,all,,Apple,,National,Monthly,2021-06-30,ATO,all
COVID Apple Mobility Data - Walking,road,0.1691258064516127,%,08_JPN,MIS-COV-008,passenger,all,,Apple,,National,Monthly,2021-07-31,ATO,all
COVID Apple Mobility Data - Walking,road,0.06440645161290304,%,08_JPN,MIS-COV-008,passenger,all,,Apple,,National,Monthly,2021-08-31,ATO,all
COVID Apple Mobility Data - Walking,road,0.1045666666666667,%,08_JPN,MIS-COV-008,passenger,all,,Apple,,National,Monthly,2021-09-30,ATO,all
COVID Apple Mobility Data - Walking,road,0.2987451612903224,%,08_JPN,MIS-COV-008,passenger,all,,Apple,,National,Monthly,2021-10-31,ATO,all
COVID Apple Mobility Data - Walking,road,0.442543333333333,%,08_JPN,MIS-COV-008,passenger,all,,Apple,,National,Monthly,2021-11-30,ATO,all
COVID Apple Mobility Data - Walking,road,0.4849967741935478,%,08_JPN,MIS-COV-008,passenger,all,,Apple,,National,Monthly,2021-12-31,ATO,all
COVID Apple Mobility Data - Walking,road,0.1828774193548386,%,08_JPN,MIS-COV-008,passenger,all,,Apple,,National,Monthly,2022-01-31,ATO,all
COVID Apple Mobility Data - Walking,road,0.2462249999999995,%,08_JPN,MIS-COV-008,passenger,all,,Apple,,National,Monthly,2022-02-28,ATO,all
COVID Apple Mobility Data - Walking,road,0.7246499999999996,%,08_JPN,MIS-COV-008,passenger,all,,Apple,,National,Monthly,2022-03-31,ATO,all
COVID Apple Mobility Data - Public transport,road,0.09679473684210516,%,08_JPN,MIS-COV-009,passenger,all,,Apple,,National,Monthly,2020-01-31,ATO,all
COVID Apple Mobility Data - Public transport,road,0.1757413793103445,%,08_JPN,MIS-COV-009,passenger,all,,Apple,,National,Monthly,2020-02-29,ATO,all
COVID Apple Mobility Data - Public transport,road,0.08887419354838694,%,08_JPN,MIS-COV-009,passenger,all,,Apple,,National,Monthly,2020-03-31,ATO,all
COVID Apple Mobility Data - Public transport,road,0.34701,%,08_JPN,MIS-COV-009,passenger,all,,Apple,,National,Monthly,2020-04-30,ATO,all
COVID Apple Mobility Data - Public transport,road,0.2940379310344827,%,08_JPN,MIS-COV-009,passenger,all,,Apple,,National,Monthly,2020-05-31,ATO,all
COVID Apple Mobility Data - Public transport,road,0.01115000000000005,%,08_JPN,MIS-COV-009,passenger,all,,Apple,,National,Monthly,2020-06-30,ATO,all
COVID Apple Mobility Data - Public transport,road,0.1492387096774191,%,08_JPN,MIS-COV-009,passenger,all,,Apple,,National,Monthly,2020-07-31,ATO,all
COVID Apple Mobility Data - Public transport,road,0.3132838709677414,%,08_JPN,MIS-COV-009,passenger,all,,Apple,,National,Monthly,2020-08-31,ATO,all
COVID Apple Mobility Data - Public transport,road,0.3612533333333329,%,08_JPN,MIS-COV-009,passenger,all,,Apple,,National,Monthly,2020-09-30,ATO,all
COVID Apple Mobility Data - Public transport,road,0.3347193548387095,%,08_JPN,MIS-COV-009,passenger,all,,Apple,,National,Monthly,2020-10-31,ATO,all
COVID Apple Mobility Data - Public transport,road,0.2452499999999997,%,08_JPN,MIS-COV-009,passenger,all,,Apple,,National,Monthly,2020-11-30,ATO,all
COVID Apple Mobility Data - Public transport,road,0.01986129032258061,%,08_JPN,MIS-COV-009,passenger,all,,Apple,,National,Monthly,2020-12-31,ATO,all
COVID Apple Mobility Data - Public transport,road,0.172638709677419,%,08_JPN,MIS-COV-009,passenger,all,,Apple,,National,Monthly,2021-01-31,ATO,all
COVID Apple Mobility Data - Public transport,road,0.0430928571428571,%,08_JPN,MIS-COV-009,passenger,all,,Apple,,National,Monthly,2021-02-28,ATO,all
COVID Apple Mobility Data - Public transport,road,0.1778633333333331,%,08_JPN,MIS-COV-009,passenger,all,,Apple,,National,Monthly,2021-03-31,ATO,all
COVID Apple Mobility Data - Public transport,road,0.1068299999999998,%,08_JPN,MIS-COV-009,passenger,all,,Apple,,National,Monthly,2021-04-30,ATO,all
COVID Apple Mobility Data - Public transport,road,0.03658709677419354,%,08_JPN,MIS-COV-009,passenger,all,,Apple,,National,Monthly,2021-05-31,ATO,all
COVID Apple Mobility Data - Public transport,road,0.02605333333333324,%,08_JPN,MIS-COV-009,passenger,all,,Apple,,National,Monthly,2021-06-30,ATO,all
COVID Apple Mobility Data - Public transport,road,0.106416129032258,%,08_JPN,MIS-COV-009,passenger,all,,Apple,,National,Monthly,2021-07-31,ATO,all
COVID Apple Mobility Data - Public transport,road,0.03346774193548387,%,08_JPN,MIS-COV-009,passenger,all,,Apple,,National,Monthly,2021-08-31,ATO,all
COVID Apple Mobility Data - Public transport,road,0.02507333333333327,%,08_JPN,MIS-COV-009,passenger,all,,Apple,,National,Monthly,2021-09-30,ATO,all
COVID Apple Mobility Data - Public transport,road,0.02878387096774184,%,08_JPN,MIS-COV-009,passenger,all,,Apple,,National,Monthly,2021-10-31,ATO,all
COVID Apple Mobility Data - Public transport,road,0.02124666666666659,%,08_JPN,MIS-COV-009,passenger,all,,Apple,,National,Monthly,2021-11-30,ATO,all
COVID Apple Mobility Data - Public transport,road,0.1392516129032255,%,08_JPN,MIS-COV-009,passenger,all,,Apple,,National,Monthly,2021-12-31,ATO,all
COVID Apple Mobility Data - Public transport,road,0.3239451612903224,%,08_JPN,MIS-COV-009,passenger,all,,Apple,,National,Monthly,2022-01-31,ATO,all
COVID Apple Mobility Data - Public transport,road,0.3553357142857142,%,08_JPN,MIS-COV-009,passenger,all,,Apple,,National,Monthly,2022-02-28,ATO,all
COVID Apple Mobility Data - Public transport,road,0.2122299999999996,%,08_JPN,MIS-COV-009,passenger,all,,Apple,,National,Monthly,2022-03-31,ATO,all
COVID Restrictions - Public Transport,road,0.0,index,08_JPN,MIS-COV-010,passenger,all,,University of Oxford,,National,Monthly,2020-01-31,ATO,all
COVID Restrictions - Public Transport,road,0.0,index,08_JPN,MIS-COV-010,passenger,all,,University of Oxford,,National,Monthly,2020-02-29,ATO,all
COVID Restrictions - Public Transport,road,0.0,index,08_JPN,MIS-COV-010,passenger,all,,University of Oxford,,National,Monthly,2020-03-31,ATO,all
COVID Restrictions - Public Transport,road,0.0,index,08_JPN,MIS-COV-010,passenger,all,,University of Oxford,,National,Monthly,2020-04-30,ATO,all
COVID Restrictions - Public Transport,road,0.0,index,08_JPN,MIS-COV-010,passenger,all,,University of Oxford,,National,Monthly,2020-05-31,ATO,all
COVID Restrictions - Public Transport,road,0.0,index,08_JPN,MIS-COV-010,passenger,all,,University of Oxford,,National,Monthly,2020-06-30,ATO,all
COVID Restrictions - Public Transport,road,0.0,index,08_JPN,MIS-COV-010,passenger,all,,University of Oxford,,National,Monthly,2020-07-31,ATO,all
COVID Restrictions - Public Transport,road,0.0,index,08_JPN,MIS-COV-010,passenger,all,,University of Oxford,,National,Monthly,2020-08-31,ATO,all
COVID Restrictions - Public Transport,road,0.0,index,08_JPN,MIS-COV-010,passenger,all,,University of Oxford,,National,Monthly,2020-09-30,ATO,all
COVID Restrictions - Public Transport,road,0.0,index,08_JPN,MIS-COV-010,passenger,all,,University of Oxford,,National,Monthly,2020-10-31,ATO,all
COVID Restrictions - Public Transport,road,0.0,index,08_JPN,MIS-COV-010,passenger,all,,University of Oxford,,National,Monthly,2020-11-30,ATO,all
COVID Restrictions - Public Transport,road,1.0,index,08_JPN,MIS-COV-010,passenger,all,,University of Oxford,,National,Monthly,2020-12-31,ATO,all
